"id","renewal","incentives"
1844,0.89,262.446884832922
29372,1,0
59087,0.97,35.0945413830176
38587,0.97,35.0937634551335
70164,1,0
107991,0.97,35.094527587497
74827,1,0
112748,0.97,35.0937634551335
91571,0.97,35.0944023273659
81422,0.99,10.5017428327477
45109,0.94,16.2773147268065
93701,0.92,134.341534989305
11147,0.57,90.5909579868522
83234,0.96,19.1679505175455
78618,0.99,10.5025131126605
67652,0.86,365.327992793692
87778,1,0
82526,1,0
94233,0.76,338.310073366895
20989,0.93,107.715997129793
40480,0.7,400.864653641653
38812,0.93,107.716678163551
30199,1,0
6147,0.98,22.1270087125376
59961,1,0
14365,1,0
103867,0.65,618.12847859932
37543,0.99,10.5021790604666
47082,0.98,22.1277062175713
9692,0.95,66.2758290024564
2398,0.33,90.5909580383787
2846,1,0
95337,0.93,14.8140926780714
90022,0.96,49.6856454402168
36005,0.97,35.0941113093463
47239,0.95,66.275888364725
101023,1,0
16851,1,0
47213,1,0
58735,0.95,66.2766110282145
64185,0.98,22.1273516600636
37538,0.99,10.5018998045122
103203,0.98,22.1277208767883
37946,1,0
72604,0.98,22.1270087125376
43632,1,0
54895,0.98,22.1277062175713
35814,1,0
2764,0.96,19.1679505175455
92164,1,0
99841,0.93,107.71559421084
3713,0.95,66.2758290024564
60777,0.31,3.03994844357753
41339,1,0
73242,0.98,22.1270087125376
57828,0.98,22.1273516600636
22909,1,0
110788,0.99,10.5022377902369
52225,0.99,10.5012119480807
23282,0.9,207.990739952709
97029,0.61,0
57755,0.99,10.5018697465059
22537,0.99,10.5025131126605
101053,1,0
63497,0.9,207.990905941553
57533,0.9,165.008148499264
98566,0.85,155.23866090473
18104,0.96,49.6852383015789
87169,0.9,207.990739952709
94977,1,0
78787,0.88,316.99849559778
88272,0.99,10.5024193687628
29528,0.55,0
19069,0.98,22.1274334488819
53334,1,0
74233,1,0
43967,1,0
105868,0.87,465.174037347596
8061,0.97,35.0941113093463
106019,1,0
3639,0.92,13.3386243801305
78604,1,0
50437,0.96,49.6854071549255
50396,0.97,35.0945413830176
2924,0.95,66.2766110282145
38049,1,0
47372,0.61,0
53606,1,0
108344,0.98,22.1274334488819
82866,1,0
75301,1,0
58956,1,0
20721,0.94,85.379424759424
96425,0.85,254.547334202837
53079,0.99,10.5019131258821
634,0.97,35.0945673733977
78850,0.96,49.685326457994
28720,1,0
60599,1,0
27429,0.97,20.5958123401215
84168,1,0
17109,0.98,22.1277208767883
11553,0.99,10.5018998045122
31727,0.99,10.5019131258821
36088,1,0
70548,1,0
30761,0.95,66.275888364725
29926,1,0
85522,0.99,10.5019131258821
38822,0.91,166.8790106846
13901,0.9,10.3499410422019
102254,0.99,10.5024193687628
52776,1,0
80944,0.92,134.342071582405
34676,0.88,339.982191040039
48352,1,0
48161,0.95,66.2764209419934
60085,1,0
89056,0.97,35.094527587497
100438,1,0
26442,0.99,10.5025500445659
6591,1,0
94370,0.97,35.0944023273659
47059,0.95,66.275888364725
113957,1,0
33437,0.98,22.1274334488819
74984,0.99,10.5018998045122
69823,0.91,166.878708795854
76042,1,0
70240,1,0
62732,1,0
13053,1,0
43086,0.95,66.2763599525296
46261,1,0
10297,0.98,22.1270087125376
70840,0.96,49.685326457994
93331,0.9,207.990386308628
113731,0.99,10.5018697465059
97890,0.98,22.1274334488819
26616,0.98,22.1274334488819
19081,0.88,339.98155705701
26414,0.99,10.5024193687628
103839,0.98,22.127888410184
106636,0.99,10.5019131258821
56675,0.79,346.682909826458
104647,0.99,10.5018697465059
6687,0.52,0
81941,0.99,10.5025131126605
74944,1,0
2770,0.77,423.10619684482
32927,0.99,10.5024193687628
26016,0.97,35.0945673733977
37934,0.94,85.380071099572
88876,0.63,609.393700929417
68859,0.93,107.715974037103
109631,1,0
33417,0.99,10.5012119480807
58028,1,0
40143,0.99,10.5330651069868
99100,0.99,10.5023223080385
110798,0.95,66.276169725022
76008,1,0
8312,0.98,22.1274334488819
59319,1,0
4015,1,0
97424,0.98,22.1277062175713
87986,0.99,10.5021790604666
37542,0.95,66.2763599525296
20366,0.97,35.0943690786762
77919,0.99,10.5025131126605
45283,0.97,35.0944023273659
45979,0.96,49.6849015245814
33931,0.98,22.1279261582058
108772,0.98,22.1274334488819
113044,0.96,49.6856915727744
67487,0.96,49.6856915727744
47316,0.95,66.275888364725
67307,0.78,387.839025744501
87782,0.96,49.6854071549255
41351,0.84,478.591557652098
1405,0.97,35.0941113093463
77051,0.91,166.878739848238
82359,1,0
95371,0.82,237.253470133917
3913,0.98,22.1273516600636
3970,1,0
38817,1,0
3312,0.99,10.5018998045122
20833,0.98,22.1274167994343
67214,1,0
60766,1,0
47706,0.58,174.209417949031
71832,0.99,10.5012119480807
100404,1,0
29039,0.69,120.724948828708
100191,1,0
97647,0.99,10.5025131126605
45046,1,0
2568,1,0
24406,0.98,22.1273516600636
2589,0.99,10.5018697465059
72209,1,0
79425,1,0
42798,1,0
93941,0.98,22.2101606435957
80208,1,0
90486,0.68,264.578868157908
13179,1,0
28116,0.97,35.0941113093463
62482,0.99,10.5025131126605
70015,0.98,22.1274755663678
96949,1,0
95792,0.99,10.5025131126605
88391,0.97,35.0937634551335
113124,0.98,22.127888410184
38990,0.99,10.5019131258821
101443,0.81,299.776881929567
92192,0.95,66.2758290024564
44064,0.99,10.5012119480807
420,0.99,10.5025131126605
107860,1,0
8896,0.96,49.6855471683417
25858,1,0
41109,0.97,35.0942816943358
17177,0.99,10.5018697465059
95465,1,0
80664,0.96,49.6852383015789
27187,0.99,10.5021790604666
33985,0.87,159.197240984973
19959,0.92,134.341100008556
75769,1,0
65366,0.93,107.715997129793
99016,0.99,10.5018998045122
75797,1,0
83861,0.97,35.0945673733977
54254,0.56,0
69603,1,0
76599,0.98,22.1277208767883
28942,1,0
109807,0.98,22.127888410184
86951,0.96,49.6849015245814
42035,0.96,49.6849015245814
52664,0.99,10.5024193687628
11405,0.88,261.316780244068
9828,0.98,22.1274334488819
21289,0.98,22.1273516600636
5935,0.9,207.990386308628
38380,0.99,10.5018697465059
54605,0.98,22.2101606435957
298,0.99,10.5025500445659
77883,0.98,22.1273516600636
63975,0.65,204.122574174081
110350,0.97,35.0944023273659
60460,0.99,10.5017428327477
33066,1,0
88179,0.99,10.5021790604666
102903,0.98,22.1661573101249
90494,1,0
40115,0.99,10.5018697465059
28322,1,0
99571,1,0
98346,1,0
54741,0.99,10.5024193687628
57665,1,0
63182,1,0
92200,1,0
8167,1,0
98173,1,0
461,0.92,13.3386243801305
112100,1,0
86353,1,0
14737,0.94,85.3796910312781
55461,0.98,22.0123245376992
75200,0.9,165.008148499264
78114,0.97,35.0945673733977
99807,0.99,10.5017894915815
65644,1,0
10797,1,0
28191,1,0
8373,1,0
73109,1,0
69347,1,0
30589,0.66,258.72483777337
16228,0.99,10.5018697465059
18569,0.97,35.0945673733977
11925,0.98,22.1273516600636
82369,0.95,66.275888364725
58887,1,0
70573,0.94,85.3797547590247
21703,0.96,49.6855471683417
13753,1,0
93748,1,0
96379,0.97,20.5958123401215
67153,0.98,22.1273516600636
23022,1,0
87904,0.96,49.6856454402168
21318,0.97,35.0937634551335
96261,0.4,166.740120121002
3404,1,0
41396,0.98,22.127129063879
34733,0.93,107.716576253154
13880,1,0
89786,0.83,304.807756979715
66968,0.99,10.5017894915815
84657,0.96,49.6849015245814
4398,0.9,207.990739952709
38419,0.96,49.685326457994
4837,0.99,10.5025131126605
111908,0.96,49.685326457994
42189,1,0
30847,0.95,66.276169725022
57074,1,0
17673,0.99,10.5018599230712
93699,1,0
99536,1,0
3187,1,0
13947,0.99,10.5021790604666
75426,1,0
77291,0.57,171.183133668779
113889,0.95,66.2767407538729
85089,1,0
58781,1,0
29982,1,0
25012,0.88,261.316780244068
21709,0.96,49.6855803166154
38449,0.99,10.5024193687628
22396,1,0
100391,1,0
16995,0.99,10.5025750491514
51858,0.98,22.1274167994343
103884,0.98,22.1277062175713
113388,0.97,35.0937634551335
6985,0.97,35.0944023273659
41764,0.37,153.416002185385
39745,0.99,10.5024193687628
12646,1,0
79954,1,0
50855,0.99,10.5025131126605
28783,1,0
92765,1,0
35255,0.97,35.0941113093463
40614,0.86,157.226646792498
102195,1,0
66832,0.81,299.776881929567
34155,1,0
90250,1,0
50707,0.84,241.84594651412
4051,1,0
1738,0.99,10.5025500445659
91497,0.98,22.1278985413464
110267,1,0
69301,1,0
30818,0.99,10.5019131258821
9029,0.72,212.938455813572
10239,1,0
67390,0.87,367.897325419548
47342,1,0
60687,1,0
86209,1,0
24168,0.84,360.121071251529
39364,1,0
68481,1,0
31514,1,0
93404,1,0
15739,0.96,49.6854794064779
28313,0.99,10.5018697465059
1465,1,0
84728,1,0
108296,1,0
26362,0.99,10.5021790604666
29794,0.89,163.08765532189
10772,0.93,107.716711284441
105964,0.72,212.938455813572
19836,0.99,10.5025131126605
16507,0.92,134.341675057746
39386,0.94,85.3796910312781
19582,0.98,22.1274167994343
90753,0.98,22.1277208767883
853,0.97,35.0945673733977
49452,0.98,22.2101606435957
49722,0.99,10.5021790604666
16292,1,0
98501,1,0
71434,1,0
60717,1,0
111133,0.66,197.103866283114
88313,1,0
13861,0.98,22.1277208767883
52658,0.99,10.5017894915815
108065,0.99,10.5019131258821
51299,1,0
40160,0.98,22.0123245376992
28442,1,0
66829,0.97,35.0937634551335
75909,0.8,393.615895753604
1201,0.97,35.0945413830176
12157,0.94,85.3797547590247
8699,0.62,337.068378935925
83825,0.85,309.748481301217
59650,0.99,10.5025131126605
97459,0.95,66.276499571367
38899,0.98,22.1274334488819
73306,0.98,22.2101606435957
64959,0.75,220.486058747207
88231,1,0
42520,0.98,22.2101606435957
13609,0.94,16.2773147268065
43772,1,0
36353,1,0
97719,1,0
6913,1,0
43025,1,0
38639,0.77,384.908561995318
16532,0.94,85.3799902573209
48118,1,0
5089,0.99,10.5018998045122
61814,1,0
103478,0.99,10.5018697465059
94687,0.95,66.275888364725
61848,0.97,35.0944023273659
82212,1,0
88999,0.97,35.0943690786762
95047,0.97,35.0944023273659
54570,0.99,10.5018697465059
111716,0.99,10.5012119480807
53927,1,0
3936,1,0
94009,0.9,207.989793502413
101665,0.95,17.7285248987343
111654,0.99,10.5021790604666
24319,1,0
86194,1,0
102154,0.99,10.5025750491514
97760,0.95,66.276271760027
93992,0.99,10.5012119480807
113576,0.98,22.0123245376992
103353,0.97,35.0937634551335
69501,1,0
84674,0.98,22.1270087125376
68530,0.91,166.879569218258
32593,0.98,22.1275653115727
34815,1,0
40000,0.95,66.276499571367
76720,0.99,10.5018697465059
46984,1,0
20817,1,0
103285,1,0
28636,0.99,10.5022377902369
2317,0.99,10.5017428327477
20241,1,0
70665,0.99,10.5018998045122
75949,0.93,107.716272548478
20675,0.92,134.341970971107
55647,0.65,111.157559824316
97247,0.99,10.5018697465059
28011,0.94,16.2773147268065
66582,0.99,10.5025500445659
113104,1,0
72177,1,0
105445,0.92,134.342071582405
95464,0.82,503.803159435653
100469,1,0
3018,0.99,10.5018697465059
79606,0.99,10.5021790604666
98957,0.98,22.0123245376992
66351,1,0
28649,0.9,207.989793502413
106508,1,0
97179,0.9,207.990739952709
102280,0.7,270.305115920631
21471,0.98,22.1272730479652
22346,0.98,22.1274334488819
9573,1,0
4138,1,0
41964,1,0
46958,0.99,10.5021170703808
11771,0.99,10.5024193687628
79566,0.79,346.682909826458
88326,1,0
109251,1,0
18954,0.99,10.5021790604666
25826,0.98,22.1272210255927
40363,0.98,22.1275653115727
47903,1,0
90488,1,0
73021,0.97,35.0944023273659
70594,0.99,10.5018697465059
84996,0.97,35.0941113093463
20234,0.98,22.1275653115727
7314,0.87,452.358012442127
10946,1,0
19201,0.99,10.5018998045122
106460,0.96,49.6849015245814
78341,0.96,49.6849015245814
85505,0.96,49.6852383015789
42556,0.93,107.716272548478
65089,0.99,10.5021790604666
95887,0.6,98.5468731217983
32698,1,0
29400,0.98,22.2101606435957
3343,0.99,10.5017894915815
415,1,0
82396,0.99,10.5018697465059
38444,1,0
90808,1,0
65238,0.99,10.5017894915815
12336,1,0
7730,0.81,147.105316489377
7805,1,0
17307,0.92,13.3386243801305
35219,0.92,134.341814017525
94221,0.8,393.615895753604
5999,0.89,262.446950110268
112118,0.99,10.5018998045122
102714,0.95,66.2761609757382
40905,0.99,10.5018697465059
103084,0.95,66.276499571367
93150,1,0
1296,0.96,49.6852383015789
54100,0.74,332.589172718272
1164,1,0
15329,0.92,134.341970971107
104280,0.98,22.1274334488819
106073,0.89,262.446884832922
69246,0.96,49.6852454076029
82398,0.99,10.5024193687628
68726,1,0
56419,0.96,49.6857079615965
19016,0.98,22.1274334488819
101024,1,0
28733,0.97,35.094527587497
76864,1,0
473,0.99,10.5024193687628
65920,1,0
37204,0.74,217.995812017351
67030,0.98,22.1273516600636
78146,0.99,10.5012119480807
38338,0.99,10.5024193687628
54470,0.79,142.92420001756
1848,0.34,86.8687665424739
71575,0.99,10.5018998045122
46375,1,0
57730,0.99,10.5018998045122
34283,0.99,10.5025131126605
18117,1,0
65647,1,0
69908,0.99,10.5018399193609
59332,1,0
24663,0.96,49.685326457994
30868,1,0
101002,0.98,22.0123245376992
107404,0.6,240.324328717716
62393,0.93,107.71559421084
56100,1,0
53561,1,0
94705,1,0
8306,0.99,10.5018998045122
2143,0.51,161.327559478347
80265,0.98,22.1271293552454
101785,0.99,10.5025750491514
27184,0.96,49.685326457994
86742,1,0
94890,0.95,66.276271760027
94192,0.92,134.341675057746
69968,1,0
35501,0.94,85.3792987932247
34552,0.99,10.5025131126605
95843,1,0
105491,0.99,10.5025131126605
58217,1,0
5455,0.97,20.5958123401215
40706,1,0
19892,0.99,10.5018998045122
83991,0.96,49.685326457994
20460,0.99,10.5022377902369
29029,0.89,262.446690213079
54142,0.99,10.5025750491514
22365,0.99,10.5025500445659
64144,0.99,10.5021790604666
12834,1,0
94995,1,0
2621,0.98,22.1270087125376
80589,0.98,22.1275653115727
21260,0.96,49.6852383015789
89259,1,0
33819,0.97,35.0941113093463
76754,0.99,10.5021790604666
78661,1,0
42034,1,0
310,1,0
90032,0.77,515.973233629432
54190,0.9,165.008148499264
25092,1,0
50868,1,0
1658,1,0
44008,0.81,435.134701907948
56243,1,0
95186,0.98,22.1274167994343
9956,1,0
93314,1,0
102273,1,0
55970,0.91,166.8790106846
96085,0.36,104.144478544471
24964,0.82,302.303826965482
106735,0.98,22.1275653115727
76459,1,0
145,0.52,155.420115046516
61030,0.82,149.166642745147
26177,1,0
96230,0.97,35.0937634551335
73568,0.98,22.1270087125376
14033,1,0
42441,1,0
29166,1,0
71137,0.94,85.3799889484562
94894,0.99,10.5021790604666
6860,0.88,250.790147411414
58594,1,0
35195,1,0
94491,0.99,10.5019131258821
86974,0.96,49.6855471683417
53435,1,0
41508,0.69,120.724948828708
7742,0.67,0
95111,0.97,35.094704152866
6525,1,0
60517,0.97,35.0944023273659
5268,1,0
110272,0.96,49.6855948853135
62240,0.99,10.5021790604666
15136,0.99,10.5018998045122
59555,0.97,35.0945673733977
43997,1,0
87010,0.94,85.379424759424
59409,1,0
60950,0.97,35.0942314595644
82590,0.96,49.685326457994
46837,1,0
87717,0.99,10.5012119480807
28762,0.67,609.203056630172
98006,0.98,22.0123245376992
84154,1,0
23964,0.92,134.342071582405
57454,1,0
12994,0.88,7.30933905122476
13641,1,0
65240,0.99,10.5024193687628
11048,0.99,10.5019131258821
32424,0.94,85.3792987932247
85759,0.99,10.5019131258821
69768,0.96,49.6852383015789
18847,1,0
93828,1,0
69232,1,0
23198,0.99,10.5018599230712
43965,0.56,168.116307587415
46822,1,0
24737,0.99,10.5019131258821
100255,1,0
113507,0.97,35.0942314595644
80003,0.91,166.8790106846
56522,1,0
5415,1,0
8964,1,0
104440,0.98,22.0123245376992
5597,0.99,10.5018697465059
21979,0.89,8.83627479573083
22822,1,0
87786,0.98,22.1274334488819
104129,0.97,35.0944023273659
68359,1,0
34696,0.98,22.1273516600636
28801,0.99,10.5025500445659
108650,0.96,49.6849015245814
40930,1,0
19741,1,0
103670,0.89,163.08765532189
96966,1,0
91680,0.96,49.6855803166154
72128,1,0
66385,0.79,390.741265860778
42151,0.91,166.8790106846
7389,0.88,261.316780244068
42423,1,0
95434,0.98,22.127888410184
103130,0.8,349.420701800394
40532,0.98,22.1271963450263
79915,1,0
18007,0.99,10.5024193687628
23581,1,0
94889,1,0
43082,1,0
100507,1,0
74486,0.99,10.5025131126605
62511,0.99,10.5025500445659
3049,0.82,237.253470133917
24759,0.56,227.274944902455
93417,0.98,22.1274334488819
88581,1,0
44756,1,0
100144,0.99,10.5021790604666
103470,0.98,22.0123245376992
42145,0.96,49.685326457994
13167,0.97,35.0941113093463
39525,1,0
51899,0.99,10.5018998045122
19170,1,0
32197,0.98,22.1278568436316
15171,0.94,85.3792987932247
81657,1,0
3181,0.99,10.5017894915815
84755,0.93,107.716736324601
53432,1,0
108863,0.99,10.5017894915815
98307,1,0
7354,0.98,22.1275653115727
39959,0.97,35.0943690786762
50388,0.98,22.127297741913
44594,0.98,22.1278568436316
47742,1,0
107680,0.58,233.884112245721
78298,0.98,22.1273516600636
657,0.98,22.127297741913
75745,0.99,10.5021790604666
93523,0.93,107.71559421084
101981,1,0
103950,1,0
92836,0.68,314.698949905268
37409,0.96,49.6854794064779
73311,1,0
97489,1,0
39427,0.96,49.6855803166154
15716,1,0
110166,1,0
83080,0.98,22.1270087125376
36340,1,0
2996,0.9,207.990739952709
89608,0.66,113.590470682041
76666,0.97,35.0942314595644
98374,0.97,35.0937634551335
11489,1,0
37977,0.99,10.5019131258821
8651,0.57,0
79403,0.99,10.5024193687628
91153,0.97,20.5958123401215
4871,0.99,10.5012119480807
23982,0.99,10.5017894915815
54530,0.99,10.5021790604666
57648,0.96,49.6856454402168
60578,0.99,10.5012119480807
24679,1,0
15086,1,0
60174,1,0
41363,0.93,107.716317076703
82044,1,0
55975,1,0
78085,1,0
107846,1,0
29921,0.98,22.1277062175713
79900,0.97,35.0937634551335
49490,1,0
106895,0.98,22.1274167994343
35246,0.99,10.5021170703808
65041,1,0
38784,0.8,552.027740094184
90799,0.95,66.275888364725
92993,1,0
38234,0.98,22.2101606435957
81024,0.81,299.776881929567
2951,0.99,10.5021790604666
54643,0.99,10.5017894915815
75113,0.89,262.446479900505
96415,1,0
71311,1,0
71232,1,0
46857,0.99,10.5018697465059
89681,0.47,138.466463143549
52722,0.99,10.5019131258821
75308,0.99,10.5017428327477
80239,1,0
83632,0.99,10.502561406934
42979,1,0
70246,1,0
24657,1,0
79097,1,0
101744,1,0
59819,0.98,22.2101606435957
108973,0.99,10.5018697465059
70671,0.92,134.342222576686
10749,0.99,10.5024193687628
37337,0.89,163.08765532189
57576,0.82,302.303826965482
47367,0.99,10.5018697465059
3697,0.97,35.0943690786762
99635,0.97,35.094527587497
53732,1,0
11476,1,0
64553,1,0
106997,0.9,207.990739952709
87618,1,0
16459,0.99,10.5025468014173
12116,0.79,142.92420001756
67922,1,0
103194,1,0
39039,1,0
48664,1,0
47582,1,0
50459,0.96,49.6852383015789
58582,0.76,0
73646,0.97,35.094527587497
42305,0.87,452.358012442127
17823,0.87,159.197240984973
17147,0.99,10.5017428327477
84523,0.98,22.1274334488819
36677,0.87,248.58317001607
103184,1,0
75311,1,0
57818,0.88,339.982497197623
12295,0.49,202.646276389422
87463,0.93,107.71559421084
66927,1,0
93619,0.89,262.446690213079
9210,0.92,134.341587438044
9802,1,0
75078,1,0
55171,1,0
89903,0.95,66.276169725022
27408,0.86,246.357074322181
97098,1,0
16948,0.99,10.5025131126605
4646,0.95,66.2758290024564
7737,0.97,35.0937634551335
20624,0.99,10.5018697465059
23206,0.99,10.5021790604666
75587,0.76,420.025235231736
57965,0.47,240.832546680747
13624,0.97,20.5958123401215
96650,1,0
9585,1,0
1044,0.98,22.1277208767883
97407,0.79,463.402524370656
9757,1,0
69297,1,0
16821,0.99,10.5021790604666
47336,0.97,35.0937634551335
16246,0.43,123.890199388787
73139,0.64,108.696016117714
648,0.99,10.5021170703808
456,0.82,438.071145825677
54649,0.97,35.0945413830176
32033,0.95,66.2758290024564
60852,1,0
75808,0.99,10.5025131126605
68568,1,0
6271,0.99,10.5012119480807
101322,1,0
7069,0.98,22.1278568436316
105603,1,0
102833,0.98,22.1277208767883
17614,0.99,10.5024193687628
102784,0.83,304.807756979715
100198,0.97,35.0945673733977
66028,1,0
65798,0.97,35.0944643386045
19701,1,0
43768,1,0
83723,1,0
7045,0.99,10.5018697465059
109203,0.97,35.0937634551335
109543,1,0
103926,0.97,35.0943690786762
108109,0.99,10.5018697465059
109773,1,0
20520,0.78,426.156971841485
105051,1,0
25814,0.99,10.5018697465059
30797,1,0
84322,1,0
64381,1,0
43240,1,0
102166,1,0
87888,0.99,10.502561406934
18060,1,0
449,1,0
94874,0.93,14.8140926780714
13227,0.94,85.3791906855318
5663,0.98,22.1277208767883
61927,0.95,66.2758290024564
110216,0.98,22.1277208767883
95772,0.98,22.1277208767883
23264,0.58,93.2777724448163
6494,0.99,10.5021790604666
81953,1,0
30215,0.99,10.5018697465059
82294,0.99,10.5019131258821
58436,1,0
51926,0.78,519.306806144058
73911,1,0
70150,1,0
85365,1,0
27477,0.98,22.1273516600636
110929,0.43,48.5472455400238
110260,0.93,107.715965203379
34679,1,0
40232,1,0
107537,0.97,35.0944023273659
49298,0.89,252.978385582603
39006,1,0
159,0.96,49.6852454076029
34898,0.75,230.601295744682
17777,0.99,10.5021790604666
35185,1,0
58687,1,0
83305,0.99,10.5021790604666
23102,1,0
1539,0.99,10.5012119480807
81817,0.99,10.5021790604666
1,0.97,35.0941113093463
25754,0.98,22.1274334488819
11200,1,0
58196,0.99,10.5021790604666
56638,0.95,66.2766989303696
109234,1,0
3020,0.94,85.3794015401673
225,0.99,10.5018998045122
23058,1,0
103779,1,0
32621,1,0
77835,1,0
58724,1,0
13394,0.39,116.863318665103
56683,0.96,49.6852454076029
56792,0.89,262.447307118865
44633,1,0
48850,1,0
95949,1,0
6508,0.96,49.6852383015789
84468,1,0
683,1,0
43605,0.99,10.5018998045122
21793,0.99,10.5018399193609
85851,0.32,7.30933905122476
105712,0.98,22.1270087125376
15377,1,0
33190,0.99,10.5021790604666
21186,1,0
849,0.99,10.5021790604666
75343,1,0
60588,1,0
60386,0.99,10.5024193687628
11950,0.98,22.1278985413464
30596,0.99,10.5021170703808
56465,0.99,10.5025500445659
25106,0.98,22.1274167994343
52753,1,0
24203,0.71,273.122707808283
19018,0.99,10.5018697465059
33689,0.66,197.103866283114
87494,1,0
20517,0.99,10.5018697465059
60611,0.89,262.446884832922
97125,0.97,35.0945673733977
12762,0.91,166.8790106846
16393,0.99,10.5018998045122
3174,0.99,10.5021170703808
21745,0.54,374.068147092523
47268,1,0
10699,0.96,49.6856454402168
105764,1,0
44225,0.98,22.2101606435957
724,1,0
28363,0.91,166.879051355969
46100,0.93,14.8140926780714
35324,0.99,10.5025750491514
7349,0.99,10.5018697465059
30251,0.98,22.1270087125376
71644,0.99,10.5025131126605
101202,0.94,16.2773147268065
112914,0.79,142.92420001756
28740,0.99,10.5025131126605
104688,1,0
13430,0.96,49.6854071549255
55065,0.99,10.5024193687628
47136,1,0
6902,0.95,17.7285248987343
9508,0.99,10.5024193687628
6638,0.93,107.715997129793
84920,0.88,261.316780244068
39404,0.94,85.3801400239639
78003,0.87,314.602723139002
102252,0.98,22.0123245376992
25630,0.98,22.1274334488819
15560,0.99,10.5024193687628
30226,1,0
5134,1,0
72546,1,0
37006,1,0
29518,1,0
63599,0.99,10.5025500445659
87453,0.99,10.5019131258821
80937,0.9,207.990386308628
51053,0.99,10.5018697465059
16499,1,0
29835,0.99,10.5024193687628
75028,0.76,222.951484534744
83237,0.95,66.276169725022
79407,0.8,145.024646201792
20355,0.92,134.341587438044
11627,0.99,10.5019131258821
26723,0.82,0
56848,0.99,10.5018697465059
46177,0.8,0
73714,0.89,262.446988153516
17132,1,0
59853,1,0
103535,0.99,10.5025131126605
111674,1,0
21086,1,0
30763,0.98,22.127297741913
40158,0.99,10.5019131258821
65677,0.97,35.0946228299017
76890,0.99,10.5012119480807
23395,0.99,10.5024193687628
109939,0.96,19.1679505175455
54838,1,0
12715,0.98,22.1277062175713
22168,0.99,10.5021565726963
110013,0.99,10.5012119480807
70642,0.99,10.5025131126605
10712,0.99,10.502561406934
41575,0.96,49.6854071549255
36659,0.97,35.0941113093463
52158,1,0
81295,0.4,247.843281321496
66252,0.98,22.1270087125376
29222,1,0
57577,0.98,22.1273516600636
61007,1,0
92351,0.97,35.0944023273659
41668,1,0
51696,0.98,22.127129063879
54998,0.85,2.6461725794001
51993,1,0
12556,1,0
36854,0.37,27.2266473399583
44524,1,0
21688,1,0
72689,0.99,10.5018998045122
29655,0.97,35.0941113093463
1960,0.84,691.950542415607
640,1,0
45170,0.99,10.5018697465059
103253,1,0
81998,0.98,22.1277062175713
79061,1,0
43292,0.97,35.0943690786762
103999,0.95,66.2766064727247
43680,0.78,227.810142416909
184,1,0
77909,0.99,10.5018697465059
44212,1,0
38871,0.99,10.5025500445659
85657,0.93,107.715997129793
15300,1,0
25703,0.75,335.463951146563
60253,0.99,10.5018998045122
93076,0.99,10.5018697465059
48669,0.91,166.8790106846
23541,0.88,261.316780244068
26698,1,0
6933,1,0
18928,0.99,10.5024193687628
77382,0.85,155.23866090473
27895,0.99,10.5023639211719
87214,0.98,22.1273516600636
62958,0.99,10.5019131258821
22684,0.77,341.128191761532
52744,1,0
78495,0.99,10.5018697465059
101355,0.98,22.1275653115727
33775,1,0
15760,0.84,252.251032101866
50979,0.99,10.5018998045122
71697,1,0
68071,0.97,35.0945673733977
110967,0.97,35.0946228299017
19099,0.86,4.21429839808139
28333,0.98,22.1270087125376
97465,0.85,362.736062637148
28549,0.99,10.5019131258821
41416,1,0
8155,1,0
85906,1,0
76166,0.9,165.008148499264
85646,0.37,153.416002185385
50042,1,0
95224,1,0
19153,0.99,10.5012119480807
11152,0.97,35.094527587497
105172,0.99,10.5024193687628
88007,0.98,22.1274334488819
27612,0.99,10.5024193687628
93418,0.83,440.980505229028
43179,0.84,307.289152948102
47584,1,0
5006,0.99,10.5024193687628
94512,0.8,145.024646201792
101714,0.99,10.5012119480807
100229,1,0
60977,1,0
101404,0.97,35.094527587497
71187,0.94,85.3797547590247
43394,0.98,22.127129063879
28455,1,0
20177,0.99,10.5019131258821
49923,1,0
62775,0.7,270.305115920631
14326,1,0
53418,1,0
46174,0.86,312.186192530333
23007,0.78,460.277091743094
65951,0.95,17.7285248987343
98246,0.85,2.6461725794001
48070,0.96,49.6855471683417
61098,0.99,10.5012119480807
79802,0.99,10.5024193687628
6276,0.99,10.5025131126605
27814,0.97,35.0937634551335
49133,0.95,66.276169725022
25325,1,0
8523,0.99,10.5021170703808
7469,0.83,304.807756979715
23112,0.99,10.5018697465059
29093,1,0
87048,1,0
41750,0.95,17.7285248987343
91852,0.95,66.276169725022
62287,1,0
80084,1,0
105736,1,0
49087,1,0
69339,0.99,10.5021790604666
92392,0.99,10.502561406934
63901,1,0
15947,0.99,10.5018998045122
109779,0.95,66.2766064727247
17888,0.87,248.58317001607
49537,1,0
29168,1,0
108657,1,0
64567,0.99,10.5018697465059
85433,0.97,35.0943690786762
49407,0.98,22.2101606435957
43293,1,0
82123,0.96,49.685326457994
50156,0.99,10.5024193687628
16408,1,0
74880,0.98,22.1273516600636
28618,1,0
59450,1,0
13473,0.96,49.6849015245814
90777,0.97,35.094527587497
76382,0.97,35.0941113093463
70661,1,0
2359,0.99,10.5018998045122
38699,0.97,35.0941113093463
96221,1,0
13773,0.97,35.0945413830176
49465,0.97,35.0946228299017
96968,0.99,10.5019131258821
30882,0.75,134.315460681699
24188,0.97,35.0940244067731
62733,1,0
